station_name,month,gated_entries,route_or_line,year,station
Copley,January,302883.0,Green Line,2019,Back_Bay
Copley,July,341881.0,Green Line,2019,Back_Bay
Copley,June,329896.0,Green Line,2019,Back_Bay
Copley,March,323324.0,Green Line,2019,Back_Bay
Copley,May,350746.0,Green Line,2019,Back_Bay
Copley,November,260865.0,Green Line,2019,Back_Bay
Copley,October,276724.0,Green Line,2019,Back_Bay
Copley,September,331968.0,Green Line,2019,Back_Bay
Courthouse,April,72669.0,Silver Line,2019,South_Boston
Courthouse,August,64741.0,Silver Line,2019,South_Boston
Courthouse,December,74181.0,Silver Line,2019,South_Boston
Courthouse,February,62596.0,Silver Line,2019,South_Boston
Courthouse,January,65006.0,Silver Line,2019,South_Boston
Courthouse,July,67856.0,Silver Line,2019,South_Boston
Courthouse,June,66565.0,Silver Line,2019,South_Boston
Courthouse,March,69557.0,Silver Line,2019,South_Boston
Courthouse,May,74360.0,Silver Line,2019,South_Boston
Courthouse,November,72740.0,Silver Line,2019,South_Boston
Courthouse,October,80182.0,Silver Line,2019,South_Boston
Courthouse,September,62952.0,Silver Line,2019,South_Boston
Davis,April,277825.0,Red Line,2019,Davis_Square
Davis,August,287545.0,Red Line,2019,Davis_Square
Davis,December,221862.0,Red Line,2019,Davis_Square
Davis,February,240028.0,Red Line,2019,Davis_Square
Davis,January,283367.0,Red Line,2019,Davis_Square
Davis,July,301081.0,Red Line,2019,Davis_Square
Davis,June,294776.0,Red Line,2019,Davis_Square
Davis,March,263997.0,Red Line,2019,Davis_Square
Davis,May,310765.0,Red Line,2019,Davis_Square
Davis,November,254751.0,Red Line,2019,Davis_Square
Davis,October,329308.0,Red Line,2019,Davis_Square
Davis,September,297275.0,Red Line,2019,Davis_Square
Downtown Crossing,April,624687.0,Red Line,2019,Downtown
Downtown Crossing,August,600768.0,Red Line,2019,Downtown
Downtown Crossing,December,552691.0,Red Line,2019,Downtown
Downtown Crossing,February,546716.0,Orange Line,2019,Downtown
Downtown Crossing,January,571030.0,Red Line,2019,Downtown
Downtown Crossing,July,610724.0,Red Line,2019,Downtown
Downtown Crossing,June,593457.0,Orange Line,2019,Downtown
Downtown Crossing,March,606802.0,Red Line,2019,Downtown
Downtown Crossing,May,632692.0,Orange Line,2019,Downtown
Downtown Crossing,November,517351.0,Orange Line,2019,Downtown
Downtown Crossing,October,557941.0,Orange Line,2019,Downtown
Downtown Crossing,September,590583.0,Red Line,2019,Downtown
Fields Corner,April,129847.0,Red Line,2019,Dorchester
Fields Corner,August,113387.0,Red Line,2019,Dorchester
Fields Corner,December,102708.0,Red Line,2019,Dorchester
Fields Corner,February,112500.0,Red Line,2019,Dorchester
Fields Corner,January,121168.0,Red Line,2019,Dorchester
Fields Corner,July,113275.0,Red Line,2019,Dorchester
Fields Corner,June,119662.0,Red Line,2019,Dorchester
Fields Corner,March,125341.0,Red Line,2019,Dorchester
Fields Corner,May,138694.0,Red Line,2019,Dorchester
Fields Corner,November,113592.0,Red Line,2019,Dorchester
Fields Corner,October,141939.0,Red Line,2019,Dorchester
Fields Corner,September,131863.0,Red Line,2019,Dorchester
Forest Hills,April,325856.0,Orange Line,2019,Jamaica_Plain
Forest Hills,August,297726.0,Orange Line,2019,Jamaica_Plain
Forest Hills,December,281242.0,Orange Line,2019,Jamaica_Plain
Forest Hills,February,281365.0,Orange Line,2019,Jamaica_Plain
Forest Hills,January,299532.0,Orange Line,2019,Jamaica_Plain
Forest Hills,July,319129.0,Orange Line,2019,Jamaica_Plain
Forest Hills,June,324779.0,Orange Line,2019,Jamaica_Plain
Forest Hills,March,305591.0,Orange Line,2019,Jamaica_Plain
Forest Hills,May,344250.0,Orange Line,2019,Jamaica_Plain
Forest Hills,November,278687.0,Orange Line,2019,Jamaica_Plain
Forest Hills,October,298681.0,Orange Line,2019,Jamaica_Plain
Forest Hills,September,278080.0,Orange Line,2019,Jamaica_Plain
Government Center,April,200695.0,Green Line,2019,Downtown
Government Center,August,211813.0,Blue Line,2019,Downtown
Government Center,December,177284.0,Green Line,2019,Downtown
Government Center,February,162023.0,Green Line,2019,Downtown
Government Center,January,170664.0,Blue Line,2019,Downtown
Government Center,July,219472.0,Green Line,2019,Downtown
Government Center,June,207319.0,Blue Line,2019,Downtown
Government Center,March,180768.0,Blue Line,2019,Downtown
Government Center,May,201205.0,Blue Line,2019,Downtown
Government Center,November,190109.0,Blue Line,2019,Downtown
Government Center,October,226512.0,Green Line,2019,Downtown
Government Center,September,209711.0,Green Line,2019,Downtown
Green Street,April,81939.0,Orange Line,2019,Jamaica_Plain
Green Street,August,70741.0,Orange Line,2019,Jamaica_Plain
Green Street,December,64489.0,Orange Line,2019,Jamaica_Plain
Green Street,February,60608.0,Orange Line,2019,Jamaica_Plain
Green Street,January,74409.0,Orange Line,2019,Jamaica_Plain
Green Street,July,76821.0,Orange Line,2019,Jamaica_Plain
Green Street,June,78168.0,Orange Line,2019,Jamaica_Plain
Green Street,March,78294.0,Orange Line,2019,Jamaica_Plain
Green Street,May,85003.0,Orange Line,2019,Jamaica_Plain
Green Street,November,66399.0,Orange Line,2019,Jamaica_Plain
Green Street,October,73598.0,Orange Line,2019,Jamaica_Plain
Green Street,September,68177.0,Orange Line,2019,Jamaica_Plain
Harvard,April,539851.0,Red Line,2019,Harvard_Square
Harvard,August,470866.0,Red Line,2019,Harvard_Square
Harvard,December,348653.0,Red Line,2019,Harvard_Square
Harvard,February,476324.0,Red Line,2019,Harvard_Square
Harvard,January,429340.0,Red Line,2019,Harvard_Square
Harvard,July,493523.0,Red Line,2019,Harvard_Square
Harvard,June,470315.0,Red Line,2019,Harvard_Square
Harvard,March,522989.0,Red Line,2019,Harvard_Square
Harvard,May,539499.0,Red Line,2019,Harvard_Square
Harvard,November,408978.0,Red Line,2019,Harvard_Square
Harvard,October,535983.0,Red Line,2019,Harvard_Square
Harvard,September,479454.0,Red Line,2019,Harvard_Square
Haymarket,April,287582.0,Green Line,2019,Downtown
Haymarket,August,304899.0,Green Line,2019,Downtown
Haymarket,December,242293.0,Green Line,2019,Downtown
Haymarket,February,245729.0,Orange Line,2019,Downtown
Haymarket,January,257651.0,Orange Line,2019,Downtown
Haymarket,July,302444.0,Orange Line,2019,Downtown
Haymarket,June,302839.0,Green Line,2019,Downtown
Haymarket,March,283028.0,Orange Line,2019,Downtown
Haymarket,May,307766.0,Orange Line,2019,Downtown
Haymarket,November,223889.0,Green Line,2019,Downtown
Haymarket,October,227246.0,Orange Line,2019,Downtown
Haymarket,September,276447.0,Orange Line,2019,Downtown
Hynes Convention Center,April,225328.0,Green Line,2019,Back_Bay
Hynes Convention Center,August,183251.0,Green Line,2019,Back_Bay
Hynes Convention Center,December,177633.0,Green Line,2019,Back_Bay
Hynes Convention Center,February,180168.0,Green Line,2019,Back_Bay
Hynes Convention Center,January,170425.0,Green Line,2019,Back_Bay
Hynes Convention Center,July,190681.0,Green Line,2019,Back_Bay
Hynes Convention Center,June,187292.0,Green Line,2019,Back_Bay
Hynes Convention Center,March,196119.0,Green Line,2019,Back_Bay
Hynes Convention Center,May,198381.0,Green Line,2019,Back_Bay
Hynes Convention Center,November,196920.0,Green Line,2019,Back_Bay
Hynes Convention Center,October,219398.0,Green Line,2019,Back_Bay
Hynes Convention Center,September,204530.0,Green Line,2019,Back_Bay
JFK/UMass,April,217733.0,Red Line,2019,Dorchester
JFK/UMass,August,158172.0,Red Line,2019,Dorchester
JFK/UMass,December,149393.0,Red Line,2019,Dorchester
JFK/UMass,February,190812.0,Red Line,2019,Dorchester
JFK/UMass,January,155564.0,Red Line,2019,Dorchester
JFK/UMass,July,164790.0,Red Line,2019,Dorchester
JFK/UMass,June,160171.0,Red Line,2019,Dorchester
JFK/UMass,March,195312.0,Red Line,2019,Dorchester
JFK/UMass,May,206110.0,Red Line,2019,Dorchester
JFK/UMass,November,191610.0,Red Line,2019,Dorchester
JFK/UMass,October,247399.0,Red Line,2019,Dorchester
JFK/UMass,September,240395.0,Red Line,2019,Dorchester
Jackson Square,April,136983.0,Orange Line,2019,Jamaica_Plain
Jackson Square,August,126781.0,Orange Line,2019,Jamaica_Plain
Jackson Square,December,120565.0,Orange Line,2019,Jamaica_Plain
Jackson Square,February,113185.0,Orange Line,2019,Jamaica_Plain
Jackson Square,January,124559.0,Orange Line,2019,Jamaica_Plain
Jackson Square,July,138665.0,Orange Line,2019,Jamaica_Plain
Jackson Square,June,140365.0,Orange Line,2019,Jamaica_Plain
Jackson Square,March,136010.0,Orange Line,2019,Jamaica_Plain
Jackson Square,May,146442.0,Orange Line,2019,Jamaica_Plain
Jackson Square,November,121063.0,Orange Line,2019,Jamaica_Plain
Jackson Square,October,126597.0,Orange Line,2019,Jamaica_Plain
Jackson Square,September,118102.0,Orange Line,2019,Jamaica_Plain
Kendall/MIT,April,422071.0,Red Line,2019,Kendall_Square
Kendall/MIT,August,407092.0,Red Line,2019,Kendall_Square
Kendall/MIT,December,308397.0,Red Line,2019,Kendall_Square
Kendall/MIT,February,380393.0,Red Line,2019,Kendall_Square
Kendall/MIT,January,387408.0,Red Line,2019,Kendall_Square
Kendall/MIT,July,413240.0,Red Line,2019,Kendall_Square
Kendall/MIT,June,395679.0,Red Line,2019,Kendall_Square
Kendall/MIT,March,408132.0,Red Line,2019,Kendall_Square
Kendall/MIT,May,437221.0,Red Line,2019,Kendall_Square
Kendall/MIT,November,351031.0,Red Line,2019,Kendall_Square
Kendall/MIT,October,451633.0,Red Line,2019,Kendall_Square
Kendall/MIT,September,399580.0,Red Line,2019,Kendall_Square
Kenmore,April,261167.0,Green Line,2019,Fenway_Kenmore
Kenmore,August,228719.0,Green Line,2019,Fenway_Kenmore
Kenmore,December,162091.0,Green Line,2019,Fenway_Kenmore
Kenmore,February,176153.0,Green Line,2019,Fenway_Kenmore
Kenmore,January,166976.0,Green Line,2019,Fenway_Kenmore
Kenmore,July,244211.0,Green Line,2019,Fenway_Kenmore
Kenmore,June,240794.0,Green Line,2019,Fenway_Kenmore
Kenmore,March,194261.0,Green Line,2019,Fenway_Kenmore
Kenmore,May,231909.0,Green Line,2019,Fenway_Kenmore
Kenmore,November,179075.0,Green Line,2019,Fenway_Kenmore
Kenmore,October,213708.0,Green Line,2019,Fenway_Kenmore
Kenmore,September,254006.0,Green Line,2019,Fenway_Kenmore
Lechmere,April,149214.0,Green Line,2019,Lechmere_Square
Lechmere,August,153308.0,Green Line,2019,Lechmere_Square
Lechmere,December,139081.0,Green Line,2019,Lechmere_Square
Lechmere,February,130337.0,Green Line,2019,Lechmere_Square
Lechmere,January,138689.0,Green Line,2019,Lechmere_Square
Lechmere,July,154736.0,Green Line,2019,Lechmere_Square
Lechmere,June,153922.0,Green Line,2019,Lechmere_Square
Lechmere,March,141762.0,Green Line,2019,Lechmere_Square
Lechmere,May,153874.0,Green Line,2019,Lechmere_Square
Lechmere,November,141717.0,Green Line,2019,Lechmere_Square
Lechmere,October,156449.0,Green Line,2019,Lechmere_Square
Lechmere,September,144088.0,Green Line,2019,Lechmere_Square
Malden Center,April,299526.0,Orange Line,2019,Malden
Malden Center,August,282275.0,Orange Line,2019,Malden
Malden Center,December,242522.0,Orange Line,2019,Malden
Malden Center,February,257468.0,Orange Line,2019,Malden
Malden Center,January,276464.0,Orange Line,2019,Malden
Malden Center,July,291990.0,Orange Line,2019,Malden
Malden Center,June,295040.0,Orange Line,2019,Malden
Malden Center,March,286890.0,Orange Line,2019,Malden
Malden Center,May,307605.0,Orange Line,2019,Malden
Malden Center,November,244578.0,Orange Line,2019,Malden
Malden Center,October,262479.0,Orange Line,2019,Malden
Malden Center,September,295216.0,Orange Line,2019,Malden
Massachusetts Avenue,April,153841.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,August,132757.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,December,122690.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,February,134732.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,January,137627.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,July,147076.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,June,147059.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,March,147552.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,May,158031.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,November,121319.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,October,132166.0,Orange Line,2019,Fenway_Kenmore
Massachusetts Avenue,September,143879.0,Orange Line,2019,Fenway_Kenmore
Maverick,April,307535.0,Blue Line,2019,East_Boston
Maverick,April,307535.0,Blue Line,2019,East_Boston
Maverick,April,307535.0,Blue Line,2019,East_Boston
Maverick,April,307535.0,Blue Line,2019,East_Boston
Maverick,August,316017.0,Blue Line,2019,East_Boston
Maverick,August,316017.0,Blue Line,2019,East_Boston
Maverick,August,316017.0,Blue Line,2019,East_Boston
Maverick,August,316017.0,Blue Line,2019,East_Boston
Maverick,December,277421.0,Blue Line,2019,East_Boston
Maverick,December,277421.0,Blue Line,2019,East_Boston
Maverick,December,277421.0,Blue Line,2019,East_Boston
Maverick,December,277421.0,Blue Line,2019,East_Boston
Maverick,February,262749.0,Blue Line,2019,East_Boston
Maverick,February,262749.0,Blue Line,2019,East_Boston
Maverick,February,262749.0,Blue Line,2019,East_Boston
Maverick,February,262749.0,Blue Line,2019,East_Boston
Maverick,January,279968.0,Blue Line,2019,East_Boston
Maverick,January,279968.0,Blue Line,2019,East_Boston
Maverick,January,279968.0,Blue Line,2019,East_Boston
Maverick,January,279968.0,Blue Line,2019,East_Boston
Maverick,July,312940.0,Blue Line,2019,East_Boston
Maverick,July,312940.0,Blue Line,2019,East_Boston
Maverick,July,312940.0,Blue Line,2019,East_Boston
Maverick,July,312940.0,Blue Line,2019,East_Boston
Maverick,June,309963.0,Blue Line,2019,East_Boston
Maverick,June,309963.0,Blue Line,2019,East_Boston
Maverick,June,309963.0,Blue Line,2019,East_Boston
Maverick,June,309963.0,Blue Line,2019,East_Boston
Maverick,March,296705.0,Blue Line,2019,East_Boston
Maverick,March,296705.0,Blue Line,2019,East_Boston
Maverick,March,296705.0,Blue Line,2019,East_Boston
Maverick,March,296705.0,Blue Line,2019,East_Boston
Maverick,May,322015.0,Blue Line,2019,East_Boston
Maverick,May,322015.0,Blue Line,2019,East_Boston
Maverick,May,322015.0,Blue Line,2019,East_Boston
Maverick,May,322015.0,Blue Line,2019,East_Boston
Maverick,November,290848.0,Blue Line,2019,East_Boston
Maverick,November,290848.0,Blue Line,2019,East_Boston
Maverick,November,290848.0,Blue Line,2019,East_Boston
Maverick,November,290848.0,Blue Line,2019,East_Boston
Maverick,October,330083.0,Blue Line,2019,East_Boston
Maverick,October,330083.0,Blue Line,2019,East_Boston
Maverick,October,330083.0,Blue Line,2019,East_Boston
Maverick,October,330083.0,Blue Line,2019,East_Boston
Maverick,September,313338.0,Blue Line,2019,East_Boston
Maverick,September,313338.0,Blue Line,2019,East_Boston
Maverick,September,313338.0,Blue Line,2019,East_Boston
Maverick,September,313338.0,Blue Line,2019,East_Boston
North Quincy,April,209528.0,Red Line,2019,North_Quincy
North Quincy,August,172492.0,Red Line,2019,North_Quincy
North Quincy,December,117314.0,Red Line,2019,North_Quincy
North Quincy,February,183442.0,Red Line,2019,North_Quincy
North Quincy,January,202159.0,Red Line,2019,North_Quincy
North Quincy,July,210879.0,Red Line,2019,North_Quincy
North Quincy,June,178469.0,Red Line,2019,North_Quincy
North Quincy,March,196366.0,Red Line,2019,North_Quincy
North Quincy,May,223451.0,Red Line,2019,North_Quincy
North Quincy,November,128460.0,Red Line,2019,North_Quincy
North Quincy,October,161791.0,Red Line,2019,North_Quincy
North Quincy,September,148697.0,Red Line,2019,North_Quincy
North Station,April,433927.0,Green Line,2019,West_End
North Station,August,404124.0,Orange Line,2019,West_End
North Station,December,413217.0,Green Line,2019,West_End
North Station,February,357502.0,Orange Line,2019,West_End
North Station,January,402009.0,Orange Line,2019,West_End
North Station,July,396996.0,Green Line,2019,West_End
North Station,June,396097.0,Orange Line,2019,West_End
North Station,March,432939.0,Green Line,2019,West_End
North Station,May,417856.0,Green Line,2019,West_End
North Station,November,414495.0,Green Line,2019,West_End
North Station,October,473740.0,Orange Line,2019,West_End
North Station,September,397763.0,Green Line,2019,West_End
Oak Grove,April,167733.0,Orange Line,2019,Malden
Oak Grove,August,167667.0,Orange Line,2019,Malden
Oak Grove,December,134881.0,Orange Line,2019,Malden
Oak Grove,February,145986.0,Orange Line,2019,Malden
Oak Grove,January,142358.0,Orange Line,2019,Malden
Oak Grove,July,163669.0,Orange Line,2019,Malden
Oak Grove,June,167522.0,Orange Line,2019,Malden
Oak Grove,March,160870.0,Orange Line,2019,Malden
Oak Grove,May,173205.0,Orange Line,2019,Malden
Oak Grove,November,134828.0,Orange Line,2019,Malden
Oak Grove,October,148757.0,Orange Line,2019,Malden
Oak Grove,September,163476.0,Orange Line,2019,Malden
Orient Heights,April,116303.0,Blue Line,2019,East_Boston
Orient Heights,April,116303.0,Blue Line,2019,East_Boston
Orient Heights,April,116303.0,Blue Line,2019,East_Boston
Orient Heights,April,116303.0,Blue Line,2019,East_Boston
Orient Heights,August,125240.0,Blue Line,2019,East_Boston
Orient Heights,August,125240.0,Blue Line,2019,East_Boston
Orient Heights,August,125240.0,Blue Line,2019,East_Boston
Orient Heights,August,125240.0,Blue Line,2019,East_Boston
Orient Heights,December,105092.0,Blue Line,2019,East_Boston
Orient Heights,December,105092.0,Blue Line,2019,East_Boston
Orient Heights,December,105092.0,Blue Line,2019,East_Boston
Orient Heights,December,105092.0,Blue Line,2019,East_Boston
Orient Heights,February,98986.0,Blue Line,2019,East_Boston
Orient Heights,February,98986.0,Blue Line,2019,East_Boston
Orient Heights,February,98986.0,Blue Line,2019,East_Boston
Orient Heights,February,98986.0,Blue Line,2019,East_Boston
Orient Heights,January,104568.0,Blue Line,2019,East_Boston
Orient Heights,January,104568.0,Blue Line,2019,East_Boston
Orient Heights,January,104568.0,Blue Line,2019,East_Boston
Orient Heights,January,104568.0,Blue Line,2019,East_Boston
Orient Heights,July,127302.0,Blue Line,2019,East_Boston
Orient Heights,July,127302.0,Blue Line,2019,East_Boston
Orient Heights,July,127302.0,Blue Line,2019,East_Boston
Orient Heights,July,127302.0,Blue Line,2019,East_Boston
Orient Heights,June,131532.0,Blue Line,2019,East_Boston
Orient Heights,June,131532.0,Blue Line,2019,East_Boston
Orient Heights,June,131532.0,Blue Line,2019,East_Boston
Orient Heights,June,131532.0,Blue Line,2019,East_Boston
Orient Heights,March,105998.0,Blue Line,2019,East_Boston
Orient Heights,March,105998.0,Blue Line,2019,East_Boston
Orient Heights,March,105998.0,Blue Line,2019,East_Boston
Orient Heights,March,105998.0,Blue Line,2019,East_Boston
Orient Heights,May,123365.0,Blue Line,2019,East_Boston
Orient Heights,May,123365.0,Blue Line,2019,East_Boston
Orient Heights,May,123365.0,Blue Line,2019,East_Boston
Orient Heights,May,123365.0,Blue Line,2019,East_Boston
Orient Heights,November,110572.0,Blue Line,2019,East_Boston
Orient Heights,November,110572.0,Blue Line,2019,East_Boston
Orient Heights,November,110572.0,Blue Line,2019,East_Boston
Orient Heights,November,110572.0,Blue Line,2019,East_Boston
Orient Heights,October,127531.0,Blue Line,2019,East_Boston
Orient Heights,October,127531.0,Blue Line,2019,East_Boston
Orient Heights,October,127531.0,Blue Line,2019,East_Boston
Orient Heights,October,127531.0,Blue Line,2019,East_Boston
Orient Heights,September,124554.0,Blue Line,2019,East_Boston
Orient Heights,September,124554.0,Blue Line,2019,East_Boston
Orient Heights,September,124554.0,Blue Line,2019,East_Boston
Orient Heights,September,124554.0,Blue Line,2019,East_Boston
Park Street,April,464512.0,Green Line,2019,Downtown
Park Street,August,436239.0,Red Line,2019,Downtown
Park Street,December,385812.0,Green Line,2019,Downtown
Park Street,February,379916.0,Green Line,2019,Downtown
Park Street,January,374764.0,Green Line,2019,Downtown
Park Street,July,449707.0,Red Line,2019,Downtown
Park Street,June,451725.0,Green Line,2019,Downtown
Park Street,March,422123.0,Green Line,2019,Downtown
Park Street,May,453081.0,Red Line,2019,Downtown
Park Street,November,428280.0,Red Line,2019,Downtown
Park Street,October,527179.0,Red Line,2019,Downtown
Park Street,September,457722.0,Red Line,2019,Downtown
Porter,April,193285.0,Red Line,2019,Porter_Square
Porter,August,198798.0,Red Line,2019,Porter_Square
Porter,December,171007.0,Red Line,2019,Porter_Square
Porter,February,169929.0,Red Line,2019,Porter_Square
Porter,January,198932.0,Red Line,2019,Porter_Square
Porter,July,201998.0,Red Line,2019,Porter_Square
Porter,June,200590.0,Red Line,2019,Porter_Square
Porter,March,188492.0,Red Line,2019,Porter_Square
Porter,May,217493.0,Red Line,2019,Porter_Square
Porter,November,186922.0,Red Line,2019,Porter_Square
Porter,October,237007.0,Red Line,2019,Porter_Square
Porter,September,212947.0,Red Line,2019,Porter_Square
Prudential,April,96392.0,Green Line,2019,Back_Bay
Prudential,August,90499.0,Green Line,2019,Back_Bay
Prudential,December,91277.0,Green Line,2019,Back_Bay
Prudential,February,82287.0,Green Line,2019,Back_Bay
Prudential,January,86901.0,Green Line,2019,Back_Bay
Prudential,July,93682.0,Green Line,2019,Back_Bay
Prudential,June,86775.0,Green Line,2019,Back_Bay
Prudential,March,89033.0,Green Line,2019,Back_Bay
Prudential,May,89369.0,Green Line,2019,Back_Bay
Prudential,November,90079.0,Green Line,2019,Back_Bay
Prudential,October,96349.0,Green Line,2019,Back_Bay
Prudential,September,81310.0,Green Line,2019,Back_Bay
Quincy Adams,April,111939.0,Red Line,2019,South_Quincy
Quincy Adams,August,92442.0,Red Line,2019,South_Quincy
Quincy Adams,December,77941.0,Red Line,2019,South_Quincy
Quincy Adams,February,100377.0,Red Line,2019,South_Quincy
Quincy Adams,January,107625.0,Red Line,2019,South_Quincy
Quincy Adams,July,88472.0,Red Line,2019,South_Quincy
Quincy Adams,June,94255.0,Red Line,2019,South_Quincy
Quincy Adams,March,107547.0,Red Line,2019,South_Quincy
Quincy Adams,May,106071.0,Red Line,2019,South_Quincy
Quincy Adams,November,83067.0,Red Line,2019,South_Quincy
Quincy Adams,October,105256.0,Red Line,2019,South_Quincy
Quincy Adams,September,95734.0,Red Line,2019,South_Quincy
Quincy Center,April,185887.0,Red Line,2019,Quincy_Center
Quincy Center,August,169268.0,Red Line,2019,Quincy_Center
Quincy Center,December,150854.0,Red Line,2019,Quincy_Center
Quincy Center,February,152281.0,Red Line,2019,Quincy_Center
Quincy Center,January,152571.0,Red Line,2019,Quincy_Center
Quincy Center,July,154575.0,Red Line,2019,Quincy_Center
Quincy Center,June,168521.0,Red Line,2019,Quincy_Center
Quincy Center,March,174691.0,Red Line,2019,Quincy_Center
Quincy Center,May,199581.0,Red Line,2019,Quincy_Center
Quincy Center,November,162758.0,Red Line,2019,Quincy_Center
Quincy Center,October,202452.0,Red Line,2019,Quincy_Center
Quincy Center,September,182318.0,Red Line,2019,Quincy_Center
Revere Beach,April,82713.0,Blue Line,2019,Revere
Revere Beach,August,91597.0,Blue Line,2019,Revere
Revere Beach,December,73763.0,Blue Line,2019,Revere
Revere Beach,February,69540.0,Blue Line,2019,Revere
Revere Beach,January,75350.0,Blue Line,2019,Revere
Revere Beach,July,109766.0,Blue Line,2019,Revere
Revere Beach,June,86922.0,Blue Line,2019,Revere
Revere Beach,March,74119.0,Blue Line,2019,Revere
Revere Beach,May,89070.0,Blue Line,2019,Revere
Revere Beach,November,76033.0,Blue Line,2019,Revere
Revere Beach,October,91647.0,Blue Line,2019,Revere
Revere Beach,September,88201.0,Blue Line,2019,Revere
Riverside,April,57147.0,Green Line,2019,Auburndale
Riverside,August,48281.0,Green Line,2019,Auburndale
Riverside,December,29346.0,Green Line,2019,Auburndale
Riverside,February,36840.0,Green Line,2019,Auburndale
Riverside,January,33569.0,Green Line,2019,Auburndale
Riverside,July,59382.0,Green Line,2019,Auburndale
Riverside,June,54162.0,Green Line,2019,Auburndale
Riverside,March,41716.0,Green Line,2019,Auburndale
Riverside,May,52287.0,Green Line,2019,Auburndale
Riverside,November,34888.0,Green Line,2019,Auburndale
Riverside,October,42969.0,Green Line,2019,Auburndale
Riverside,September,54299.0,Green Line,2019,Auburndale
Roxbury Crossing,April,113597.0,Orange Line,2019,Roxbury
Roxbury Crossing,August,94083.0,Orange Line,2019,Roxbury
Roxbury Crossing,December,93995.0,Orange Line,2019,Roxbury
Roxbury Crossing,February,101547.0,Orange Line,2019,Roxbury
Roxbury Crossing,January,107660.0,Orange Line,2019,Roxbury
Roxbury Crossing,July,104983.0,Orange Line,2019,Roxbury
Roxbury Crossing,June,113185.0,Orange Line,2019,Roxbury
Roxbury Crossing,March,113559.0,Orange Line,2019,Roxbury
Roxbury Crossing,May,128166.0,Orange Line,2019,Roxbury
Roxbury Crossing,November,97849.0,Orange Line,2019,Roxbury
Roxbury Crossing,October,112964.0,Orange Line,2019,Roxbury
Roxbury Crossing,September,101783.0,Orange Line,2019,Roxbury
Ruggles,April,240013.0,Orange Line,2019,Roxbury
Ruggles,August,208599.0,Orange Line,2019,Roxbury
Ruggles,December,181867.0,Orange Line,2019,Roxbury
Ruggles,February,227251.0,Orange Line,2019,Roxbury
Ruggles,January,236500.0,Orange Line,2019,Roxbury
Ruggles,July,203450.0,Orange Line,2019,Roxbury
Ruggles,June,210238.0,Orange Line,2019,Roxbury
Ruggles,March,238036.0,Orange Line,2019,Roxbury
Ruggles,May,227273.0,Orange Line,2019,Roxbury
Ruggles,November,204913.0,Orange Line,2019,Roxbury
Ruggles,October,233382.0,Orange Line,2019,Roxbury
Ruggles,September,299782.0,Orange Line,2019,Roxbury
Savin Hill,April,56791.0,Red Line,2019,Dorchester
Savin Hill,August,52689.0,Red Line,2019,Dorchester
Savin Hill,December,44207.0,Red Line,2019,Dorchester
Savin Hill,February,48942.0,Red Line,2019,Dorchester
Savin Hill,January,52449.0,Red Line,2019,Dorchester
Savin Hill,July,51621.0,Red Line,2019,Dorchester
Savin Hill,June,52823.0,Red Line,2019,Dorchester
Savin Hill,March,55263.0,Red Line,2019,Dorchester
Savin Hill,May,60722.0,Red Line,2019,Dorchester
Savin Hill,November,48902.0,Red Line,2019,Dorchester
Savin Hill,October,62815.0,Red Line,2019,Dorchester
Savin Hill,September,57482.0,Red Line,2019,Dorchester
Science Park,April,25093.0,Green Line,2019,West_End
Science Park,August,22646.0,Green Line,2019,West_End
Science Park,December,16770.0,Green Line,2019,West_End
Science Park,February,17277.0,Green Line,2019,West_End
Science Park,January,16780.0,Green Line,2019,West_End
Science Park,July,30265.0,Green Line,2019,West_End
Science Park,June,25344.0,Green Line,2019,West_End
Science Park,March,20186.0,Green Line,2019,West_End
Science Park,May,23247.0,Green Line,2019,West_End
Science Park,November,21727.0,Green Line,2019,West_End
Science Park,October,23954.0,Green Line,2019,West_End
Science Park,September,23306.0,Green Line,2019,West_End
Shawmut,April,58381.0,Red Line,2019,Dorchester
Shawmut,August,48817.0,Red Line,2019,Dorchester
Shawmut,December,44679.0,Red Line,2019,Dorchester
Shawmut,February,50617.0,Red Line,2019,Dorchester
Shawmut,January,51316.0,Red Line,2019,Dorchester
Shawmut,July,49634.0,Red Line,2019,Dorchester
Shawmut,June,52051.0,Red Line,2019,Dorchester
Shawmut,March,55923.0,Red Line,2019,Dorchester
Shawmut,May,60598.0,Red Line,2019,Dorchester
Shawmut,November,48435.0,Red Line,2019,Dorchester
Shawmut,October,59969.0,Red Line,2019,Dorchester
Shawmut,September,53631.0,Red Line,2019,Dorchester
South Station,April,611562.0,Silver Line,2019,Downtown
South Station,August,598770.0,Red Line,2019,Downtown
South Station,December,483176.0,Silver Line,2019,Downtown
