station_name,month,gated_entries,route_or_line,year
Oak Grove,November,151409.0,Orange Line,2015
Oak Grove,October,163403.0,Orange Line,2015
Oak Grove,September,166520.0,Orange Line,2015
Orient Heights,April,94342.0,Blue Line,2015
Orient Heights,August,109732.0,Blue Line,2015
Orient Heights,December,100267.0,Blue Line,2015
Orient Heights,February,69268.0,Blue Line,2015
Orient Heights,January,83068.0,Blue Line,2015
Orient Heights,July,101636.0,Blue Line,2015
Orient Heights,June,109811.0,Blue Line,2015
Orient Heights,March,95340.0,Blue Line,2015
Orient Heights,May,106423.0,Blue Line,2015
Orient Heights,November,99130.0,Blue Line,2015
Orient Heights,October,110735.0,Blue Line,2015
Orient Heights,September,109515.0,Blue Line,2015
Park Street,April,621906.0,Green Line,2015
Park Street,August,611159.0,Green Line,2015
Park Street,December,548460.0,Red Line,2015
Park Street,February,428312.0,Red Line,2015
Park Street,January,478234.0,Red Line,2015
Park Street,July,677362.0,Red Line,2015
Park Street,June,652197.0,Green Line,2015
Park Street,March,587328.0,Red Line,2015
Park Street,May,650263.0,Green Line,2015
Park Street,November,570499.0,Green Line,2015
Park Street,October,658623.0,Red Line,2015
Park Street,September,651424.0,Red Line,2015
Porter,April,223630.0,Red Line,2015
Porter,August,212617.0,Red Line,2015
Porter,December,207128.0,Red Line,2015
Porter,February,182184.0,Red Line,2015
Porter,January,206291.0,Red Line,2015
Porter,July,230203.0,Red Line,2015
Porter,June,228415.0,Red Line,2015
Porter,March,229425.0,Red Line,2015
Porter,May,223997.0,Red Line,2015
Porter,November,211932.0,Red Line,2015
Porter,October,243703.0,Red Line,2015
Porter,September,229525.0,Red Line,2015
Prudential,April,103329.0,Green Line,2015
Prudential,August,89303.0,Green Line,2015
Prudential,December,81870.0,Green Line,2015
Prudential,February,79190.0,Green Line,2015
Prudential,January,86210.0,Green Line,2015
Prudential,July,94863.0,Green Line,2015
Prudential,June,89108.0,Green Line,2015
Prudential,March,95964.0,Green Line,2015
Prudential,May,90624.0,Green Line,2015
Prudential,November,77480.0,Green Line,2015
Prudential,October,87288.0,Green Line,2015
Prudential,September,83699.0,Green Line,2015
Quincy Adams,April,118108.0,Red Line,2015
Quincy Adams,August,123362.0,Red Line,2015
Quincy Adams,December,103938.0,Red Line,2015
Quincy Adams,February,43210.0,Red Line,2015
Quincy Adams,January,96478.0,Red Line,2015
Quincy Adams,July,137090.0,Red Line,2015
Quincy Adams,June,129829.0,Red Line,2015
Quincy Adams,March,111808.0,Red Line,2015
Quincy Adams,May,119932.0,Red Line,2015
Quincy Adams,November,98093.0,Red Line,2015
Quincy Adams,October,119408.0,Red Line,2015
Quincy Adams,September,121235.0,Red Line,2015
Quincy Center,April,204955.0,Red Line,2015
Quincy Center,August,207214.0,Red Line,2015
Quincy Center,December,191797.0,Red Line,2015
Quincy Center,February,85704.0,Red Line,2015
Quincy Center,January,173951.0,Red Line,2015
Quincy Center,July,219321.0,Red Line,2015
Quincy Center,June,217664.0,Red Line,2015
Quincy Center,March,206842.0,Red Line,2015
Quincy Center,May,214124.0,Red Line,2015
Quincy Center,November,181780.0,Red Line,2015
Quincy Center,October,211339.0,Red Line,2015
Quincy Center,September,201416.0,Red Line,2015
Revere Beach,April,77375.0,Blue Line,2015
Revere Beach,August,92279.0,Blue Line,2015
Revere Beach,December,79115.0,Blue Line,2015
Revere Beach,February,55534.0,Blue Line,2015
Revere Beach,January,67597.0,Blue Line,2015
Revere Beach,July,104543.0,Blue Line,2015
Revere Beach,June,89242.0,Blue Line,2015
Revere Beach,March,75093.0,Blue Line,2015
Revere Beach,May,90396.0,Blue Line,2015
Revere Beach,November,78478.0,Blue Line,2015
Revere Beach,October,87323.0,Blue Line,2015
Revere Beach,September,89167.0,Blue Line,2015
Riverside,April,65603.0,Green Line,2015
Riverside,August,69970.0,Green Line,2015
Riverside,December,48547.0,Green Line,2015
Riverside,February,38921.0,Green Line,2015
Riverside,January,42929.0,Green Line,2015
Riverside,July,81449.0,Green Line,2015
Riverside,June,70096.0,Green Line,2015
Riverside,March,54814.0,Green Line,2015
Riverside,May,63509.0,Green Line,2015
Riverside,November,51453.0,Green Line,2015
Riverside,October,61339.0,Green Line,2015
Riverside,September,68642.0,Green Line,2015
Roxbury Crossing,April,119240.0,Orange Line,2015
Roxbury Crossing,August,91374.0,Orange Line,2015
Roxbury Crossing,December,114177.0,Orange Line,2015
Roxbury Crossing,February,94670.0,Orange Line,2015
Roxbury Crossing,January,105171.0,Orange Line,2015
Roxbury Crossing,July,116947.0,Orange Line,2015
Roxbury Crossing,June,114214.0,Orange Line,2015
Roxbury Crossing,March,128398.0,Orange Line,2015
Roxbury Crossing,May,126040.0,Orange Line,2015
Roxbury Crossing,November,119224.0,Orange Line,2015
Roxbury Crossing,October,133895.0,Orange Line,2015
Roxbury Crossing,September,129714.0,Orange Line,2015
Ruggles,April,265532.0,Orange Line,2015
Ruggles,August,259827.0,Orange Line,2015
Ruggles,December,236908.0,Orange Line,2015
Ruggles,February,217477.0,Orange Line,2015
Ruggles,January,238938.0,Orange Line,2015
Ruggles,July,230736.0,Orange Line,2015
Ruggles,June,279855.0,Orange Line,2015
Ruggles,March,284297.0,Orange Line,2015
Ruggles,May,247284.0,Orange Line,2015
Ruggles,November,261863.0,Orange Line,2015
Ruggles,October,317493.0,Orange Line,2015
Ruggles,September,278644.0,Orange Line,2015
Savin Hill,April,63307.0,Red Line,2015
Savin Hill,August,62076.0,Red Line,2015
Savin Hill,December,63288.0,Red Line,2015
Savin Hill,February,35948.0,Red Line,2015
Savin Hill,January,48610.0,Red Line,2015
Savin Hill,July,63726.0,Red Line,2015
Savin Hill,June,67523.0,Red Line,2015
Savin Hill,March,64294.0,Red Line,2015
Savin Hill,May,68722.0,Red Line,2015
Savin Hill,November,61635.0,Red Line,2015
Savin Hill,October,72149.0,Red Line,2015
Savin Hill,September,69334.0,Red Line,2015
Science Park,April,26491.0,Green Line,2015
Science Park,August,39095.0,Green Line,2015
Science Park,December,22160.0,Green Line,2015
Science Park,February,16126.0,Green Line,2015
Science Park,January,19159.0,Green Line,2015
Science Park,July,41316.0,Green Line,2015
Science Park,June,28614.0,Green Line,2015
Science Park,March,23998.0,Green Line,2015
Science Park,May,24848.0,Green Line,2015
Science Park,November,22352.0,Green Line,2015
Science Park,October,25196.0,Green Line,2015
Science Park,September,27680.0,Green Line,2015
Shawmut,April,59862.0,Red Line,2015
Shawmut,August,61209.0,Red Line,2015
Shawmut,December,62261.0,Red Line,2015
Shawmut,February,38510.0,Red Line,2015
Shawmut,January,52395.0,Red Line,2015
Shawmut,July,64672.0,Red Line,2015
Shawmut,June,65029.0,Red Line,2015
Shawmut,March,59096.0,Red Line,2015
Shawmut,May,64120.0,Red Line,2015
Shawmut,November,61049.0,Red Line,2015
Shawmut,October,69085.0,Red Line,2015
Shawmut,September,65260.0,Red Line,2015
South Station,April,620638.0,Silver Line,2015
South Station,August,649569.0,Red Line,2015
South Station,December,567339.0,Silver Line,2015
South Station,February,437522.0,Silver Line,2015
South Station,January,557260.0,Red Line,2015
South Station,July,702515.0,Silver Line,2015
South Station,June,683892.0,Red Line,2015
South Station,March,672679.0,Silver Line,2015
South Station,May,640175.0,Silver Line,2015
South Station,November,579932.0,Silver Line,2015
South Station,October,668327.0,Silver Line,2015
South Station,September,638364.0,Red Line,2015
State Street,April,419895.0,Orange Line,2015
State Street,August,434128.0,Orange Line,2015
State Street,December,410442.0,Orange Line,2015
State Street,February,311341.0,Orange Line,2015
State Street,January,356843.0,Blue Line,2015
State Street,July,460457.0,Orange Line,2015
State Street,June,436663.0,Blue Line,2015
State Street,March,419600.0,Orange Line,2015
State Street,May,433199.0,Orange Line,2015
State Street,November,410914.0,Blue Line,2015
State Street,October,471131.0,Orange Line,2015
State Street,September,453476.0,Orange Line,2015
Stony Brook,April,91249.0,Orange Line,2015
Stony Brook,August,75775.0,Orange Line,2015
Stony Brook,December,86326.0,Orange Line,2015
Stony Brook,February,66613.0,Orange Line,2015
Stony Brook,January,75804.0,Orange Line,2015
Stony Brook,July,94073.0,Orange Line,2015
Stony Brook,June,84988.0,Orange Line,2015
Stony Brook,March,93416.0,Orange Line,2015
Stony Brook,May,95132.0,Orange Line,2015
Stony Brook,November,86061.0,Orange Line,2015
Stony Brook,October,96103.0,Orange Line,2015
Stony Brook,September,94257.0,Orange Line,2015
Suffolk Downs,April,20557.0,Blue Line,2015
Suffolk Downs,August,21686.0,Blue Line,2015
Suffolk Downs,December,19967.0,Blue Line,2015
Suffolk Downs,February,15307.0,Blue Line,2015
Suffolk Downs,January,17096.0,Blue Line,2015
Suffolk Downs,July,20543.0,Blue Line,2015
Suffolk Downs,June,22169.0,Blue Line,2015
Suffolk Downs,March,20129.0,Blue Line,2015
Suffolk Downs,May,23964.0,Blue Line,2015
Suffolk Downs,November,20072.0,Blue Line,2015
Suffolk Downs,October,23339.0,Blue Line,2015
Suffolk Downs,September,22753.0,Blue Line,2015
Sullivan Square,April,244397.0,Orange Line,2015
Sullivan Square,August,239979.0,Orange Line,2015
Sullivan Square,December,244554.0,Orange Line,2015
Sullivan Square,February,208265.0,Orange Line,2015
Sullivan Square,January,213840.0,Orange Line,2015
Sullivan Square,July,252889.0,Orange Line,2015
Sullivan Square,June,249424.0,Orange Line,2015
Sullivan Square,March,239955.0,Orange Line,2015
Sullivan Square,May,302713.0,Orange Line,2015
Sullivan Square,November,239803.0,Orange Line,2015
Sullivan Square,October,270254.0,Orange Line,2015
Sullivan Square,September,261525.0,Orange Line,2015
Symphony,April,47098.0,Green Line,2015
Symphony,August,37572.0,Green Line,2015
Symphony,December,41698.0,Green Line,2015
Symphony,February,34793.0,Green Line,2015
Symphony,January,44013.0,Green Line,2015
Symphony,July,40441.0,Green Line,2015
Symphony,June,43230.0,Green Line,2015
Symphony,March,51018.0,Green Line,2015
Symphony,May,44436.0,Green Line,2015
Symphony,November,44609.0,Green Line,2015
Symphony,October,49219.0,Green Line,2015
Symphony,September,41874.0,Green Line,2015
Tufts Medical Center,April,149607.0,Orange Line,2015
Tufts Medical Center,August,140479.0,Orange Line,2015
Tufts Medical Center,December,148461.0,Orange Line,2015
Tufts Medical Center,February,118398.0,Orange Line,2015
Tufts Medical Center,January,143189.0,Orange Line,2015
Tufts Medical Center,July,146081.0,Orange Line,2015
Tufts Medical Center,June,151750.0,Orange Line,2015
Tufts Medical Center,March,163981.0,Orange Line,2015
Tufts Medical Center,May,151243.0,Orange Line,2015
Tufts Medical Center,November,147989.0,Orange Line,2015
Tufts Medical Center,October,163784.0,Orange Line,2015
Tufts Medical Center,September,153001.0,Orange Line,2015
Wellington,April,183461.0,Orange Line,2015
Wellington,August,191069.0,Orange Line,2015
Wellington,December,178814.0,Orange Line,2015
Wellington,February,134073.0,Orange Line,2015
Wellington,January,161161.0,Orange Line,2015
Wellington,July,205480.0,Orange Line,2015
Wellington,June,188408.0,Orange Line,2015
Wellington,March,185327.0,Orange Line,2015
Wellington,May,168740.0,Orange Line,2015
Wellington,November,174436.0,Orange Line,2015
Wellington,October,208988.0,Orange Line,2015
Wellington,September,193497.0,Orange Line,2015
Wollaston,April,108738.0,Red Line,2015
Wollaston,August,113477.0,Red Line,2015
Wollaston,December,102387.0,Red Line,2015
Wollaston,February,42411.0,Red Line,2015
Wollaston,January,94989.0,Red Line,2015
Wollaston,July,118934.0,Red Line,2015
Wollaston,June,118411.0,Red Line,2015
Wollaston,March,108886.0,Red Line,2015
Wollaston,May,115134.0,Red Line,2015
Wollaston,November,96223.0,Red Line,2015
Wollaston,October,109590.0,Red Line,2015
Wollaston,September,106019.0,Red Line,2015
Wonderland,April,156698.0,Blue Line,2015
Wonderland,August,167740.0,Blue Line,2015
Wonderland,December,130573.0,Blue Line,2015
Wonderland,February,113317.0,Blue Line,2015
Wonderland,January,131573.0,Blue Line,2015
Wonderland,July,177346.0,Blue Line,2015
Wonderland,June,167259.0,Blue Line,2015
Wonderland,March,156656.0,Blue Line,2015
Wonderland,May,165854.0,Blue Line,2015
Wonderland,November,39446.0,Blue Line,2015
Wonderland,October,130454.0,Blue Line,2015
Wonderland,September,171915.0,Blue Line,2015
Wood Island,April,53873.0,Blue Line,2015
Wood Island,August,56650.0,Blue Line,2015
Wood Island,December,51596.0,Blue Line,2015
Wood Island,February,31693.0,Blue Line,2015
Wood Island,January,46239.0,Blue Line,2015
Wood Island,July,54179.0,Blue Line,2015
Wood Island,June,58927.0,Blue Line,2015
Wood Island,March,52312.0,Blue Line,2015
Wood Island,May,57867.0,Blue Line,2015
Wood Island,November,51427.0,Blue Line,2015
Wood Island,October,57546.0,Blue Line,2015
Wood Island,September,57372.0,Blue Line,2015
World Trade Center,April,43600.0,Silver Line,2015
World Trade Center,August,63817.0,Silver Line,2015
World Trade Center,December,27674.0,Silver Line,2015
World Trade Center,February,20755.0,Silver Line,2015
World Trade Center,January,27732.0,Silver Line,2015
World Trade Center,July,61867.0,Silver Line,2015
World Trade Center,June,59268.0,Silver Line,2015
World Trade Center,March,45093.0,Silver Line,2015
World Trade Center,May,59131.0,Silver Line,2015
World Trade Center,November,31765.0,Silver Line,2015
World Trade Center,October,33576.0,Silver Line,2015
World Trade Center,September,53839.0,Silver Line,2015
Airport,April,205839.0,Blue Line,2014
Airport,August,231993.0,Blue Line,2014
Airport,December,178526.0,Blue Line,2014
Airport,February,160885.0,Blue Line,2014
Airport,January,176263.0,Blue Line,2014
Airport,July,220406.0,Blue Line,2014
Airport,June,212388.0,Blue Line,2014
Airport,March,196987.0,Blue Line,2014
Airport,May,217432.0,Blue Line,2014
Airport,November,181338.0,Blue Line,2014
Airport,October,210391.0,Blue Line,2014
Airport,September,210030.0,Blue Line,2014
Alewife,April,263399.0,Red Line,2014
Alewife,August,292231.0,Red Line,2014
Alewife,December,254335.0,Red Line,2014
Alewife,February,235781.0,Red Line,2014
Alewife,January,251031.0,Red Line,2014
Alewife,July,311640.0,Red Line,2014
Alewife,June,296690.0,Red Line,2014
Alewife,March,277955.0,Red Line,2014
Alewife,May,296794.0,Red Line,2014
Alewife,November,237162.0,Red Line,2014
Alewife,October,311077.0,Red Line,2014
Alewife,September,293478.0,Red Line,2014
Andrew,April,164973.0,Red Line,2014
Andrew,August,159562.0,Red Line,2014
Andrew,December,153215.0,Red Line,2014
Andrew,February,140497.0,Red Line,2014
Andrew,January,143211.0,Red Line,2014
Andrew,July,153973.0,Red Line,2014
Andrew,June,153026.0,Red Line,2014
Andrew,March,164249.0,Red Line,2014
Andrew,May,152619.0,Red Line,2014
Andrew,November,140632.0,Red Line,2014
Andrew,October,165504.0,Red Line,2014
Andrew,September,162248.0,Red Line,2014
Aquarium,April,140429.0,Blue Line,2014
Aquarium,August,184519.0,Blue Line,2014
Aquarium,December,112126.0,Blue Line,2014
Aquarium,February,102185.0,Blue Line,2014
Aquarium,January,107536.0,Blue Line,2014
Aquarium,July,188096.0,Blue Line,2014
Aquarium,June,167428.0,Blue Line,2014
Aquarium,March,120303.0,Blue Line,2014
Aquarium,May,153076.0,Blue Line,2014
Aquarium,November,112900.0,Blue Line,2014
Aquarium,October,140640.0,Blue Line,2014
Aquarium,September,147223.0,Blue Line,2014
Arlington,April,214150.0,Green Line,2014
Arlington,August,191921.0,Green Line,2014
Arlington,December,178161.0,Green Line,2014
Arlington,February,195243.0,Green Line,2014
Arlington,January,199709.0,Green Line,2014
Arlington,July,205866.0,Green Line,2014
Arlington,June,196965.0,Green Line,2014
Arlington,March,214844.0,Green Line,2014
Arlington,May,201382.0,Green Line,2014
Arlington,November,178708.0,Green Line,2014
Arlington,October,212656.0,Green Line,2014
Arlington,September,197395.0,Green Line,2014
Ashmont,April,236497.0,Red Line,2014
Ashmont,August,220617.0,Red Line,2014
Ashmont,December,227385.0,Red Line,2014
Ashmont,February,198802.0,Red Line,2014
Ashmont,January,209999.0,Red Line,2014
Ashmont,July,224888.0,Red Line,2014
Ashmont,June,224259.0,Red Line,2014
Ashmont,March,229014.0,Red Line,2014
Ashmont,May,242133.0,Red Line,2014
Ashmont,November,219214.0,Red Line,2014
Ashmont,October,260497.0,Red Line,2014
Ashmont,September,250958.0,Red Line,2014
Assembly,August,28.0,Orange Line,2014
Assembly,December,55420.0,Orange Line,2014
Assembly,November,54469.0,Orange Line,2014
Assembly,October,47885.0,Orange Line,2014
Assembly,September,43105.0,Orange Line,2014
Back Bay,April,483015.0,Orange Line,2014
Back Bay,August,420387.0,Orange Line,2014
Back Bay,December,413434.0,Orange Line,2014
Back Bay,February,389261.0,Orange Line,2014
Back Bay,January,422326.0,Orange Line,2014
Back Bay,July,444464.0,Orange Line,2014
Back Bay,June,450741.0,Orange Line,2014
Back Bay,March,448454.0,Orange Line,2014
Back Bay,May,473927.0,Orange Line,2014
Back Bay,November,402210.0,Orange Line,2014
Back Bay,October,470795.0,Orange Line,2014
Back Bay,September,440999.0,Orange Line,2014
Beachmont,April,77649.0,Blue Line,2014
Beachmont,August,72109.0,Blue Line,2014
Beachmont,December,70896.0,Blue Line,2014
Beachmont,February,65834.0,Blue Line,2014
Beachmont,January,68462.0,Blue Line,2014
Beachmont,July,80579.0,Blue Line,2014
Beachmont,June,80010.0,Blue Line,2014
Beachmont,March,76107.0,Blue Line,2014
Beachmont,May,79559.0,Blue Line,2014
Beachmont,November,71405.0,Blue Line,2014
Beachmont,October,83266.0,Blue Line,2014
Beachmont,September,80283.0,Blue Line,2014
Bowdoin,April,60749.0,Blue Line,2014
Bowdoin,August,60892.0,Blue Line,2014
Bowdoin,December,58259.0,Blue Line,2014
Bowdoin,February,38239.0,Blue Line,2014
Bowdoin,January,39277.0,Blue Line,2014
Bowdoin,July,63453.0,Blue Line,2014
Bowdoin,June,61028.0,Blue Line,2014
Bowdoin,March,46888.0,Blue Line,2014
Bowdoin,May,60212.0,Blue Line,2014
Bowdoin,November,57255.0,Blue Line,2014
Bowdoin,October,68577.0,Blue Line,2014
Bowdoin,September,65744.0,Blue Line,2014
Boylston,April,204455.0,Green Line,2014
Boylston,August,145185.0,Green Line,2014
Boylston,December,154086.0,Green Line,2014
Boylston,February,183450.0,Green Line,2014
Boylston,January,180206.0,Green Line,2014
Boylston,July,147645.0,Green Line,2014
Boylston,June,146408.0,Green Line,2014
Boylston,March,195900.0,Green Line,2014
Boylston,May,169014.0,Green Line,2014
Boylston,November,176898.0,Green Line,2014
Boylston,October,191971.0,Green Line,2014
Boylston,September,175458.0,Green Line,2014
Braintree,April,130435.0,Red Line,2014
Braintree,August,129961.0,Red Line,2014
Braintree,December,120966.0,Red Line,2014
Braintree,February,103969.0,Red Line,2014
Braintree,January,110436.0,Red Line,2014
Braintree,July,135892.0,Red Line,2014
Braintree,June,130985.0,Red Line,2014
Braintree,March,125369.0,Red Line,2014
Braintree,May,132020.0,Red Line,2014
Braintree,November,114656.0,Red Line,2014
Braintree,October,136603.0,Red Line,2014
Braintree,September,130444.0,Red Line,2014
Broadway,April,150270.0,Red Line,2014
Broadway,August,146663.0,Red Line,2014
Broadway,December,147134.0,Red Line,2014
Broadway,February,127359.0,Red Line,2014
Broadway,January,131204.0,Red Line,2014
Broadway,July,148931.0,Red Line,2014
Broadway,June,142802.0,Red Line,2014
Broadway,March,155834.0,Red Line,2014
Broadway,May,138571.0,Red Line,2014
Broadway,November,137766.0,Red Line,2014
Broadway,October,165598.0,Red Line,2014
Broadway,September,156001.0,Red Line,2014
Central,April,451160.0,Red Line,2014
Central,August,420791.0,Red Line,2014
Central,December,392140.0,Red Line,2014
Central,February,390219.0,Red Line,2014
Central,January,378615.0,Red Line,2014
Central,July,439002.0,Red Line,2014
Central,June,448074.0,Red Line,2014
Central,March,440137.0,Red Line,2014
Central,May,454853.0,Red Line,2014
Central,November,407706.0,Red Line,2014
Central,October,474050.0,Red Line,2014
Central,September,442294.0,Red Line,2014
Charles/MGH,April,303084.0,Red Line,2014
Charles/MGH,August,288452.0,Red Line,2014
Charles/MGH,December,262093.0,Red Line,2014
Charles/MGH,February,252347.0,Red Line,2014
Charles/MGH,January,256264.0,Red Line,2014
Charles/MGH,July,311787.0,Red Line,2014
Charles/MGH,June,303262.0,Red Line,2014
Charles/MGH,March,285488.0,Red Line,2014
Charles/MGH,May,299747.0,Red Line,2014
Charles/MGH,November,257860.0,Red Line,2014
Charles/MGH,October,309858.0,Red Line,2014
Charles/MGH,September,293705.0,Red Line,2014
Chinatown,April,189590.0,Orange Line,2014
Chinatown,August,167794.0,Orange Line,2014
Chinatown,December,164592.0,Orange Line,2014
Chinatown,February,156786.0,Orange Line,2014
Chinatown,January,165495.0,Orange Line,2014
Chinatown,July,170251.0,Orange Line,2014
Chinatown,June,168929.0,Orange Line,2014
Chinatown,March,183581.0,Orange Line,2014
Chinatown,May,186064.0,Orange Line,2014
Chinatown,November,170503.0,Orange Line,2014
Chinatown,October,187734.0,Orange Line,2014
Chinatown,September,180590.0,Orange Line,2014
Community College,April,137056.0,Orange Line,2014
Community College,August,82828.0,Orange Line,2014
Community College,December,106962.0,Orange Line,2014
Community College,February,120642.0,Orange Line,2014
Community College,January,91634.0,Orange Line,2014
Community College,July,93166.0,Orange Line,2014
Community College,June,94776.0,Orange Line,2014
Community College,March,121351.0,Orange Line,2014
Community College,May,104672.0,Orange Line,2014
Community College,November,124597.0,Orange Line,2014
Community College,October,158986.0,Orange Line,2014
Community College,September,162677.0,Orange Line,2014
Copley,April,380386.0,Green Line,2014
Copley,August,358102.0,Green Line,2014
Copley,December,328496.0,Green Line,2014
Copley,February,346556.0,Green Line,2014
Copley,January,355160.0,Green Line,2014
Copley,July,379441.0,Green Line,2014
Copley,June,361249.0,Green Line,2014
Copley,March,380170.0,Green Line,2014
Copley,May,383199.0,Green Line,2014
Copley,November,338632.0,Green Line,2014
Copley,October,388720.0,Green Line,2014
Copley,September,375441.0,Green Line,2014
Courthouse,April,27872.0,Silver Line,2014
Courthouse,August,24466.0,Silver Line,2014
Courthouse,December,25066.0,Silver Line,2014
Courthouse,February,29093.0,Silver Line,2014
Courthouse,January,28718.0,Silver Line,2014
Courthouse,July,27384.0,Silver Line,2014
Courthouse,June,25760.0,Silver Line,2014
Courthouse,March,30083.0,Silver Line,2014
Courthouse,May,27237.0,Silver Line,2014
Courthouse,November,23046.0,Silver Line,2014
Courthouse,October,26438.0,Silver Line,2014
Courthouse,September,23157.0,Silver Line,2014
Davis,April,305189.0,Red Line,2014
Davis,August,320934.0,Red Line,2014
Davis,December,284359.0,Red Line,2014
Davis,February,316869.0,Red Line,2014
Davis,January,318981.0,Red Line,2014
Davis,July,339480.0,Red Line,2014
Davis,June,331759.0,Red Line,2014
Davis,March,353783.0,Red Line,2014
Davis,May,349105.0,Red Line,2014
Davis,November,286939.0,Red Line,2014
Davis,October,375460.0,Red Line,2014
Davis,September,346051.0,Red Line,2014
Downtown Crossing,April,590233.0,Red Line,2014
Downtown Crossing,August,564446.0,Orange Line,2014
Downtown Crossing,December,535612.0,Orange Line,2014
Downtown Crossing,February,485908.0,Red Line,2014
Downtown Crossing,January,511175.0,Red Line,2014
Downtown Crossing,July,577426.0,Orange Line,2014
Downtown Crossing,June,572898.0,Orange Line,2014
Downtown Crossing,March,546488.0,Orange Line,2014
Downtown Crossing,May,592788.0,Red Line,2014
Downtown Crossing,November,510439.0,Red Line,2014
Downtown Crossing,October,614411.0,Orange Line,2014
Downtown Crossing,September,586464.0,Red Line,2014
Fields Corner,April,135767.0,Red Line,2014
Fields Corner,August,126502.0,Red Line,2014
Fields Corner,December,136196.0,Red Line,2014
Fields Corner,February,117673.0,Red Line,2014
Fields Corner,January,124251.0,Red Line,2014
Fields Corner,July,127906.0,Red Line,2014
Fields Corner,June,126099.0,Red Line,2014
Fields Corner,March,134439.0,Red Line,2014
Fields Corner,May,140445.0,Red Line,2014
Fields Corner,November,132214.0,Red Line,2014
Fields Corner,October,155929.0,Red Line,2014
Fields Corner,September,144427.0,Red Line,2014
Forest Hills,April,384031.0,Orange Line,2014
Forest Hills,August,352632.0,Orange Line,2014
Forest Hills,December,353962.0,Orange Line,2014
Forest Hills,February,330849.0,Orange Line,2014
Forest Hills,January,352938.0,Orange Line,2014
Forest Hills,July,366799.0,Orange Line,2014
Forest Hills,June,371070.0,Orange Line,2014
Forest Hills,March,375560.0,Orange Line,2014
Forest Hills,May,396268.0,Orange Line,2014
Forest Hills,November,342013.0,Orange Line,2014
Forest Hills,October,371683.0,Orange Line,2014
Forest Hills,September,386185.0,Orange Line,2014
Government Center,February,219602.0,Blue Line,2014
Government Center,January,233025.0,Green Line,2014
Government Center,March,174065.0,Green Line,2014
Green Street,April,92800.0,Orange Line,2014
Green Street,August,83871.0,Orange Line,2014
Green Street,December,81983.0,Orange Line,2014
Green Street,February,79249.0,Orange Line,2014
Green Street,January,83525.0,Orange Line,2014
Green Street,July,86599.0,Orange Line,2014
Green Street,June,88156.0,Orange Line,2014
Green Street,March,91372.0,Orange Line,2014
Green Street,May,93962.0,Orange Line,2014
Green Street,November,82843.0,Orange Line,2014
Green Street,October,100578.0,Orange Line,2014
Green Street,September,92559.0,Orange Line,2014
Harvard,April,696607.0,Red Line,2014
Harvard,August,609872.0,Red Line,2014
Harvard,December,539158.0,Red Line,2014
Harvard,February,558327.0,Red Line,2014
Harvard,January,525606.0,Red Line,2014
Harvard,July,638949.0,Red Line,2014
Harvard,June,595768.0,Red Line,2014
Harvard,March,596156.0,Red Line,2014
Harvard,May,653492.0,Red Line,2014
Harvard,November,608284.0,Red Line,2014
Harvard,October,685894.0,Red Line,2014
Harvard,September,619697.0,Red Line,2014
Haymarket,April,398844.0,Green Line,2014
Haymarket,August,425989.0,Orange Line,2014
Haymarket,December,346939.0,Orange Line,2014
Haymarket,February,257435.0,Orange Line,2014
Haymarket,January,267511.0,Orange Line,2014
Haymarket,July,419798.0,Green Line,2014
Haymarket,June,394372.0,Orange Line,2014
Haymarket,March,328919.0,Orange Line,2014
Haymarket,May,410676.0,Green Line,2014
Haymarket,November,344810.0,Green Line,2014
Haymarket,October,402244.0,Green Line,2014
Haymarket,September,392143.0,Green Line,2014
Hynes Convention Center,April,289249.0,Green Line,2014
Hynes Convention Center,August,217098.0,Green Line,2014
Hynes Convention Center,December,204475.0,Green Line,2014
Hynes Convention Center,February,236979.0,Green Line,2014
Hynes Convention Center,January,221149.0,Green Line,2014
Hynes Convention Center,July,231670.0,Green Line,2014
Hynes Convention Center,June,223300.0,Green Line,2014
Hynes Convention Center,March,262594.0,Green Line,2014
Hynes Convention Center,May,247048.0,Green Line,2014
Hynes Convention Center,November,226844.0,Green Line,2014
Hynes Convention Center,October,259171.0,Green Line,2014
Hynes Convention Center,September,243192.0,Green Line,2014
JFK/UMass,April,244409.0,Red Line,2014
JFK/UMass,August,178665.0,Red Line,2014
JFK/UMass,December,181341.0,Red Line,2014
JFK/UMass,February,201875.0,Red Line,2014
JFK/UMass,January,172300.0,Red Line,2014
JFK/UMass,July,191480.0,Red Line,2014
JFK/UMass,June,183016.0,Red Line,2014
JFK/UMass,March,225557.0,Red Line,2014
JFK/UMass,May,211509.0,Red Line,2014
JFK/UMass,November,204702.0,Red Line,2014
JFK/UMass,October,263419.0,Red Line,2014
JFK/UMass,September,267320.0,Red Line,2014
Jackson Square,April,154903.0,Orange Line,2014
Jackson Square,August,141987.0,Orange Line,2014
Jackson Square,December,150036.0,Orange Line,2014
Jackson Square,February,135637.0,Orange Line,2014
Jackson Square,January,139665.0,Orange Line,2014
Jackson Square,July,144726.0,Orange Line,2014
Jackson Square,June,150508.0,Orange Line,2014
Jackson Square,March,153821.0,Orange Line,2014
Jackson Square,May,158673.0,Orange Line,2014
Jackson Square,November,148677.0,Orange Line,2014
Jackson Square,October,172870.0,Orange Line,2014
Jackson Square,September,156675.0,Orange Line,2014
